Up,110,1.168794,1.770730,43200
Up,120,1.204498,1.785085,43500
Up,130,1.143897,1.730235,43800
Up,140,1.199244,1.792494,44100
Up,150,1.146837,1.743442,44400
Up,160,1.177149,1.766209,44700
Up,170,1.198839,1.789835,45000
Up,180,1.217321,1.825668,45300
Up,190,1.207216,1.795341,45600
Up,200,1.219290,1.821444,45900
Up,210,1.247733,1.844030,46200
Up,220,1.223681,1.836238,46500
Up,230,1.218305,1.824512,46800
Up,240,1.226598,1.815462,47100
Up,250,1.234979,1.826821,47400
Up,260,1.233914,1.827901,47700
Up,270,1.236649,1.853104,48000
Up,280,1.233571,1.836284,48300
Up,290,1.240222,1.845074,48600
Up,300,1.325027,1.914456,48900
Up,310,1.369877,1.912301,49200
Up,320,1.257329,1.846573,49500
Up,330,1.267779,1.899444,49800
Up,340,1.310849,1.872416,50100
Up,350,1.264046,1.893069,50400
Up,360,1.287075,1.910101,50700
Up,370,1.514893,1.875736,51000
Up,380,1.593192,1.913009,51300
Up,390,1.487031,1.900288,51600
Up,400,1.329955,1.899540,51900
Up,410,1.498993,1.842407,52200
Up,420,1.526477,1.912505,909300
Up,430,1.524088,1.917666,909600
Up,440,1.572932,1.931756,909900
Up,450,1.614204,1.941622,910200
Up,460,1.566041,1.924150,910500
Up,470,1.561477,1.932274,910800
Up,480,1.518761,1.949965,1549200
Up,490,1.517010,1.939601,1549500
Up,500,1.500750,1.926455,1549800
Up,510,1.511657,1.912846,1550100
Up,520,1.568625,1.933842,1989900
Up,530,1.616357,1.944978,1990200
Up,540,1.599495,1.948515,1990500
Up,550,1.580845,1.922599,1990800
Up,560,1.563840,1.924556,1991100
Up,570,1.594530,1.941888,1991400
Up,580,1.503341,1.899992,1991700
