Up,110,1.823424,2.603827,43200
Up,120,1.836081,2.619975,43500
Up,130,1.840350,2.603565,43800
Up,140,1.955370,2.723554,44100
Up,150,1.901033,2.665991,44400
Up,160,1.921766,2.711196,44700
Up,170,1.851573,2.629456,45000
Up,180,1.909642,2.691186,45300
Up,190,1.866904,2.693281,45600
Up,200,1.906606,2.689565,45900
Up,210,1.872096,2.697156,46200
Up,220,1.841840,2.647905,46500
Up,230,1.840595,2.652634,46800
Up,240,1.850238,2.674856,47100
Up,250,1.824259,2.627819,47400
Up,260,1.915340,2.726290,47700
Up,270,1.889484,2.712987,48000
Up,280,1.896676,2.719144,48300
Up,290,1.859192,2.677880,48600
Up,300,1.881501,2.720048,48900
Up,310,1.906806,2.744369,49200
Up,320,1.941968,2.776600,49500
Up,330,1.905492,2.749597,49800
Up,340,1.952079,2.776862,50100
Up,350,1.935477,2.765084,50400
Up,360,1.892846,2.719901,50700
Up,370,1.913357,2.761320,51000
Up,380,1.888449,2.738601,51300
Up,390,1.901688,2.758875,51600
Up,400,1.891467,2.730981,51900
Up,410,1.882405,2.732942,52200
Up,420,1.899272,2.762570,52500
Up,430,2.045364,2.891107,52800
Up,440,2.097505,2.908333,53100
Up,450,2.027847,2.861052,53400
Up,460,1.912779,2.780734,53700
Up,470,1.947346,2.852083,54000
Up,480,2.071442,2.872581,54300
Up,490,1.917579,2.750654,54600
Up,500,1.997045,2.833721,54900
Up,510,1.909411,2.852023,55200
Up,520,2.379689,2.875688,55500
Up,530,2.027479,2.732218,55800
Up,540,1.916486,2.803982,56100
Up,550,2.040512,2.769014,56400
Up,560,2.044019,2.865831,56700
Up,570,2.400049,2.894663,57000
Up,580,2.635788,2.610069,761400
Up,590,2.620825,2.575558,761700
Up,600,2.606361,2.542197,762000
Up,610,2.591951,2.509460,762300
Up,620,2.753355,2.795447,762600
Up,630,2.730808,2.702688,762900
Up,640,2.730658,2.781302,763200
Up,650,2.698177,2.640430,763500
Up,660,2.700072,2.610581,763800
Up,670,2.707418,2.583473,764100
Up,680,2.781583,2.701454,764400
Up,690,2.835061,2.725232,764700
Up,700,2.347929,2.916512,1549200
Up,710,2.342545,2.912726,1549500
Up,720,2.333787,2.904476,1549800
Up,730,2.361835,2.900114,1550100
Up,740,2.361364,2.918173,1550400
Up,750,2.428036,2.910569,1989900
Up,760,2.409646,2.911741,1990200
Up,770,2.515808,2.936809,1990500
Up,780,2.347853,2.848706,1990800
Up,790,2.322011,2.869505,1991100
Up,800,2.467843,2.909376,1991400
Up,810,2.513182,2.923951,1991700
Up,820,2.393616,2.892422,1992000
Up,830,2.309153,2.790578,1992300
Up,840,2.380779,2.850960,1992600
Up,850,2.267059,2.831814,1992900
Up,860,2.346799,2.910021,1993200
