Up,110,1.823424,2.603827,43200
Up,120,1.830234,2.608451,43500
Up,130,1.840350,2.603565,43800
Up,140,1.876839,2.633695,44100
Up,150,1.898754,2.635790,44400
Up,160,1.847604,2.624864,44700
Up,170,1.861665,2.623522,45000
Up,180,1.823625,2.581872,45300
Up,190,1.811339,2.593236,45600
Up,200,1.874906,2.646198,45900
Up,210,1.845912,2.658301,46200
Up,220,1.845655,2.659118,46500
Up,230,1.777383,2.556508,46800
Up,240,1.750275,2.533978,47100
Up,250,1.774276,2.565566,47400
Up,260,1.754095,2.526749,47700
Up,270,1.844401,2.625316,48000
Up,280,1.822002,2.616095,48300
Up,290,1.802874,2.595398,48600
Up,300,1.792094,2.568433,48900
Up,310,1.779143,2.578599,49200
Up,320,1.861677,2.670265,49500
Up,330,1.901732,2.710149,49800
Up,340,1.863694,2.682926,50100
Up,350,1.856500,2.648148,50400
Up,360,1.827009,2.617586,50700
Up,370,1.816333,2.611123,51000
Up,380,1.793147,2.576295,51300
Up,390,1.814578,2.618978,51600
Up,400,1.793385,2.600954,51900
Up,410,1.826786,2.645714,52200
Up,420,1.796432,2.607783,52500
Up,430,1.816728,2.627891,52800
Up,440,1.807136,2.633608,53100
Up,450,2.002186,2.823879,53400
Up,460,1.913879,2.670866,53700
Up,470,1.981466,2.786099,54000
Up,480,1.831441,2.663674,54300
Up,490,2.055587,2.886129,54600
Up,500,1.830024,2.661136,54900
Up,510,1.944465,2.826242,55200
Up,520,1.895540,2.658189,55500
Up,530,2.136833,2.848628,55800
Up,540,2.104345,2.815418,56100
Up,550,2.034930,2.728150,56400
Up,560,2.079994,2.875575,56700
Up,570,2.088037,2.864929,57000
Up,580,2.407198,2.906751,57300
Up,590,2.597056,2.567776,761400
Up,600,2.591753,2.537415,761700
Up,610,2.578003,2.505226,762000
Up,620,2.673927,2.670386,762300
Up,630,2.638973,2.608565,762600
Up,640,2.661258,2.653182,762900
Up,650,2.621657,2.610012,763200
Up,660,2.605630,2.538958,763500
Up,670,2.642796,2.549952,763800
Up,680,2.633431,2.549742,764100
Up,690,2.661442,2.521654,764400
Up,700,2.646499,2.588828,764700
Up,710,2.773150,2.674121,765000
Up,720,2.250671,2.664946,1632600
Up,730,2.259892,2.636302,1632900
Up,740,2.270887,2.606802,1633200
Up,750,2.278814,2.578167,1633500
Up,760,2.398774,2.763973,1633800
Up,770,2.262875,2.859370,1634100
Up,780,2.279999,2.822572,1634400
Up,790,2.341682,2.890861,1634700
Up,800,2.454455,2.925281,1635000
Up,810,2.390825,2.926649,1635300
Up,820,2.396030,2.871864,1635600
Up,830,2.566070,2.891556,1635900
Up,840,2.323500,2.804041,1636200
Up,850,2.450749,2.886836,1636500
