TotalResources,60.520708,79.607934,300
TotalResources,60.520708,79.607934,600
TotalResources,60.520708,79.607934,900
TotalResources,59.294472,78.817524,1200
TotalResources,59.151692,78.680074,1500
TotalResources,58.894002,78.192594,1800
TotalResources,58.569132,77.867624,2100
TotalResources,58.492782,77.792654,2400
TotalResources,58.483459,77.761404,2700
TotalResources,58.483459,77.761404,3000
TotalResources,58.376089,77.142834,3300
TotalResources,58.325099,77.023014,3600
TotalResources,58.325099,77.023014,3900
TotalResources,58.325099,77.023014,4200
TotalResources,58.325099,77.023014,4500
TotalResources,58.325099,77.023014,4800
TotalResources,58.325099,77.023014,5100
TotalResources,58.325099,77.023014,5400
TotalResources,58.325099,77.023014,5700
TotalResources,58.257866,76.957390,6000
TotalResources,58.257866,76.957390,6300
TotalResources,58.192586,76.919910,6600
TotalResources,58.187146,76.907410,6900
TotalResources,58.187146,76.907410,7200
TotalResources,58.187146,76.907410,7500
TotalResources,58.187146,76.907410,7800
TotalResources,58.125016,76.844910,8100
TotalResources,58.093216,76.782410,8400
TotalResources,57.649486,75.969910,8700
TotalResources,57.601756,75.844910,9000
TotalResources,57.527166,75.696960,9300
TotalResources,57.527166,75.696960,9600
TotalResources,57.515600,75.646120,9900
TotalResources,57.515600,75.646120,10200
TotalResources,57.462440,75.583620,10500
TotalResources,57.462440,75.583620,10800
TotalResources,69.250514,89.026727,11100
TotalResources,69.839896,90.052724,11400
TotalResources,69.782646,89.965234,11700
TotalResources,69.782646,89.965234,12000
TotalResources,69.782646,89.965234,12300
TotalResources,69.719296,89.902734,12600
TotalResources,69.719296,89.902734,12900
TotalResources,69.719296,89.902734,13200
TotalResources,69.692256,89.877344,13500
TotalResources,69.684489,89.864844,13800
TotalResources,69.661188,89.827344,14100
TotalResources,69.556288,89.764843,14400
TotalResources,69.529248,89.739453,14700
TotalResources,69.529248,89.739453,15000
TotalResources,69.502208,89.714063,15300
TotalResources,69.502208,89.714063,15600
TotalResources,68.866208,88.464063,15900
TotalResources,68.856259,88.439073,16200
TotalResources,68.729059,88.189073,16500
TotalResources,68.729059,88.189073,16800
TotalResources,68.729059,88.189073,17100
TotalResources,68.729059,88.189073,17400
TotalResources,68.729059,88.189073,17700
TotalResources,68.729059,88.189073,18000
TotalResources,68.729059,88.189073,18300
TotalResources,68.718179,88.182825,18600
TotalResources,68.691139,88.157436,18900
TotalResources,68.691139,88.157436,19200
TotalResources,68.691139,88.157436,19500
TotalResources,74.069152,94.369722,19800
TotalResources,73.824282,93.908822,20100
TotalResources,73.824282,93.908822,20400
TotalResources,73.824282,93.908822,20700
TotalResources,73.824282,93.908822,21000
TotalResources,73.824282,93.908822,21300
TotalResources,73.824282,93.908822,21600
TotalResources,73.824282,93.908822,21900
TotalResources,73.824282,93.908822,22200
