Up,110,1.876563,2.436629,43200
Up,120,1.817178,2.419268,43500
Up,130,2.083323,2.677070,43800
Up,140,2.113713,2.743120,44100
Up,150,2.020286,2.648161,44400
Up,160,2.009947,2.645287,44700
Up,170,1.990454,2.668743,45000
Up,180,2.035776,2.720482,45300
Up,190,2.259517,2.997871,45600
Up,200,2.117464,2.883704,45900
Up,210,2.183938,2.942200,46200
Up,220,2.450503,3.202457,46500
Up,230,2.293797,3.049402,46800
Up,240,2.221794,2.970910,47100
Up,250,2.321261,3.078184,47400
Up,260,2.308496,3.099348,47700
Up,270,2.332774,3.103084,48000
Up,280,2.305969,3.110066,48300
Up,290,2.357093,3.118632,48600
Up,300,2.314814,3.100513,48900
Up,310,2.348683,3.144387,49200
Up,320,2.313937,3.145295,49500
Up,330,2.328243,3.178028,49800
Up,340,2.311605,3.115122,50100
Up,350,2.276822,3.088310,50400
Up,360,2.295017,3.112557,50700
Up,370,2.356985,3.179013,51000
Up,380,2.371713,3.211430,51300
Up,390,2.419507,3.270558,51600
Up,400,2.466870,3.303132,51900
Up,410,2.392027,3.268116,52200
Up,420,2.417866,3.312770,52500
Up,430,2.357961,3.256486,52800
Up,440,2.358662,3.254174,53100
Up,450,2.395634,3.278210,53400
Up,460,2.532514,3.416532,53700
Up,470,2.393512,3.307976,54000
Up,480,2.423723,3.332699,54300
Up,490,2.429569,3.341769,54600
Up,500,2.404032,3.310842,54900
Up,510,2.367781,3.285549,55200
Up,520,2.436296,3.330191,55500
Up,530,2.394699,3.290326,55800
Up,540,2.371016,3.262564,56100
Up,550,2.391861,3.287149,56400
Up,560,2.418336,3.305898,56700
Up,570,2.364578,3.264986,57000
Up,580,2.378577,3.271168,57300
Up,590,2.365017,3.255812,57600
Up,600,2.343457,3.231246,57900
Up,610,2.341709,3.226918,58200
Up,620,2.316429,3.215965,58500
Up,630,2.376587,3.283311,58800
Up,640,2.412190,3.310927,59100
Up,650,2.392146,3.298649,59400
Up,660,2.413194,3.316533,59700
Up,670,2.429214,3.358863,60000
Up,680,2.439582,3.359699,60300
Up,690,2.427984,3.340153,60600
Up,700,2.436536,3.371383,60900
Up,710,2.390886,3.310145,61200
Up,720,2.406069,3.318712,61500
Up,730,2.378660,3.301845,61800
Up,740,2.401911,3.326869,62100
Up,750,2.377980,3.303353,62400
Up,760,2.392099,3.315962,62700
Up,770,2.420214,3.329295,63000
Up,780,2.375287,3.297277,63300
Up,790,2.407317,3.325562,63600
