Initialized Job 100000
Initialized Job 200000
Initialized Job 300000
Initialized Job 400000
Initialized Job 500000
Initialized Job 600000
Initialized Job 700000
Initialized Job 800000
Initialized Job 900000
Initialized Job 1000000
Total 0-second sums: 133.316665 170.307079
Up,110,0.550188,0.723708,0
Up,120,0.594614,0.775076,0
Up,130,0.603612,0.786220,0
Up,140,0.613055,0.797208,0
Up,150,0.657971,0.843592,0
Up,160,0.677673,0.864615,0
Up,170,0.677520,0.865107,0
Up,180,0.672723,0.861821,0
Up,190,0.688209,0.876806,0
Util,300,0.692720,0.882303
Util,600,0.701667,0.896353
Util,900,0.701667,0.896353
Util,1200,0.704834,0.899542
Util,1500,0.696695,0.894825
Util,1800,0.718350,0.913492
Util,2100,0.711936,0.910488
Util,2400,0.700542,0.898101
Util,2700,0.739807,0.927153
Util,3000,0.725684,0.907695
Util,3300,0.721044,0.898623
BackgroundReschedule,951723,0.005440,0.012500,185,1,3600
BackgroundReschedule,139020,0.015900,0.012500,189,1,3600
BackgroundReschedule,549962,0.006836,0.031250,189,1,3600
BackgroundReschedule,230264,0.006104,0.012500,190,1,3600
BackgroundReschedule,327566,0.003883,0.000625,182,2,3600
BackgroundReschedule,352982,0.000777,0.006248,182,4,3600
BackgroundReschedule,824937,0.000777,0.006248,184,4,3600
BackgroundReschedule,808253,0.005440,0.012500,186,4,3600
BackgroundReschedule,961998,0.015900,0.012500,55,4,3600
BackgroundReschedule,902565,0.003883,0.000625,182,5,3600
BackgroundReschedule,641172,0.003883,0.000625,183,5,3600
BackgroundReschedule,840499,0.020690,0.040650,175,5,3600
BackgroundReschedule,885589,0.003887,0.018740,4,6,3600
BackgroundReschedule,508290,0.007767,0.006248,188,8,3600
BackgroundReschedule,907269,0.019010,0.012500,155,8,3600
BackgroundReschedule,315550,0.000777,0.006248,184,10,3600
BackgroundReschedule,27035,0.002796,0.003124,189,10,3600
BackgroundReschedule,195347,0.001457,0.006248,190,10,3600
BackgroundReschedule,821981,0.139200,0.006248,184,12,3600
BackgroundReschedule,335456,0.159200,0.062500,166,12,3600
BackgroundReschedule,573270,0.024510,0.024990,12,13,3600
BackgroundReschedule,905232,0.031800,0.062500,12,13,3600
BackgroundReschedule,589699,0.006218,0.018740,12,13,3600
BackgroundReschedule,392628,0.001457,0.006248,12,14,3600
BackgroundReschedule,393596,0.015900,0.012500,184,14,3600
BackgroundReschedule,574240,0.006836,0.031250,14,15,3600
BackgroundReschedule,34913,0.027950,0.031250,12,15,3600
BackgroundReschedule,571044,0.027950,0.031250,14,15,3600
BackgroundReschedule,138672,0.015900,0.012500,184,16,3600
BackgroundReschedule,917487,0.079590,0.068730,12,16,3600
BackgroundReschedule,357006,0.015900,0.012500,14,16,3600
BackgroundReschedule,147277,0.118400,0.062500,91,17,3600
BackgroundReschedule,642668,0.159200,0.062500,91,17,3600
BackgroundReschedule,325510,0.020690,0.040650,181,17,3600
BackgroundReschedule,262864,0.015900,0.012500,16,18,3600
BackgroundReschedule,391320,0.076420,0.084960,183,20,3600
BackgroundReschedule,167889,0.118400,0.062500,147,24,3600
BackgroundReschedule,964642,0.000777,0.006248,12,24,3600
BackgroundReschedule,158222,0.010880,0.006248,16,24,3600
BackgroundReschedule,572691,0.053160,0.062500,24,26,3600
BackgroundReschedule,764560,0.000000,0.000000,182,26,3600
BackgroundReschedule,822347,0.015900,0.012500,24,27,3600
BackgroundReschedule,242332,0.015900,0.012500,24,27,3600
BackgroundReschedule,468979,0.062130,0.062500,182,28,3600
BackgroundReschedule,614523,0.007950,0.006248,24,28,3600
BackgroundReschedule,795681,0.015900,0.012500,127,28,3600
BackgroundReschedule,962883,0.001457,0.006248,23,30,3600
BackgroundReschedule,579418,0.058780,0.003124,13,30,3600
BackgroundReschedule,124093,0.002174,0.004372,189,31,3600
BackgroundReschedule,878792,0.019010,0.012500,26,34,3600
BackgroundReschedule,33590,0.020690,0.040650,181,34,3600
BackgroundReschedule,797092,0.132300,0.006248,186,35,3600
BackgroundReschedule,321661,0.015900,0.012500,186,35,3600
BackgroundReschedule,262060,0.038210,0.149900,185,35,3600
BackgroundReschedule,262060,0.038210,0.149900,188,35,3600
BackgroundReschedule,773288,0.015900,0.012500,186,36,3600
BackgroundReschedule,582865,0.003883,0.000625,186,36,3600
BackgroundReschedule,137716,0.003883,0.000625,4,43,3600
BackgroundReschedule,644236,0.003883,0.000625,13,43,3600
BackgroundReschedule,481682,0.003109,0.003124,14,45,3600
BackgroundReschedule,227541,0.146500,0.006248,189,46,3600
BackgroundReschedule,735,0.031800,0.062500,184,46,3600
BackgroundReschedule,725910,0.015900,0.012500,189,46,3600
BackgroundReschedule,736003,0.082280,0.031250,186,47,3600
BackgroundReschedule,861184,0.003109,0.006248,189,47,3600
BackgroundReschedule,342496,0.000000,0.000000,189,47,3600
BackgroundReschedule,274982,0.003975,0.006248,189,48,3600
BackgroundReschedule,318779,0.076420,0.103800,189,51,3600
BackgroundReschedule,834061,0.134300,0.006248,4,56,3600
BackgroundReschedule,719666,0.053160,0.062500,190,56,3600
BackgroundReschedule,736400,0.031800,0.062500,56,57,3600
BackgroundReschedule,316058,0.071410,0.003124,23,60,3600
BackgroundReschedule,349206,0.015900,0.012500,4,60,3600
BackgroundReschedule,737604,0.058780,0.003124,23,60,3600
BackgroundReschedule,216729,0.003109,0.062500,23,60,3600
BackgroundReschedule,125017,0.011030,0.018740,4,60,3600
BackgroundReschedule,460994,0.015900,0.012500,56,61,3600
BackgroundReschedule,733820,0.001457,0.006248,55,61,3600
BackgroundReschedule,641045,0.058780,0.003124,47,61,3600
BackgroundReschedule,847257,0.132300,0.006248,10,61,3600
BackgroundReschedule,7787,0.007767,0.012500,10,61,3600
BackgroundReschedule,740081,0.027950,0.031250,56,61,3600
BackgroundReschedule,949596,0.134300,0.006248,14,62,3600
BackgroundReschedule,962580,0.015900,0.012500,14,62,3600
BackgroundReschedule,839386,0.012700,0.053100,186,62,3600
BackgroundReschedule,443806,0.132300,0.006248,25,62,3600
BackgroundReschedule,460530,0.098510,0.062500,25,63,3600
BackgroundReschedule,390067,0.001457,0.006248,14,63,3600
BackgroundReschedule,263431,0.020690,0.040650,62,63,3600
BackgroundReschedule,306372,0.003883,0.000625,10,63,3600
BackgroundReschedule,14638,0.001457,0.006248,14,63,3600
BackgroundReschedule,829,0.009323,0.031250,62,63,3600
BackgroundReschedule,602015,0.015900,0.012500,25,63,3600
BackgroundReschedule,487990,0.000777,0.006248,14,63,3600
BackgroundReschedule,525490,0.031800,0.062500,4,64,3600
BackgroundReschedule,930655,0.001457,0.006248,14,67,3600
BackgroundReschedule,373753,0.009796,0.062500,190,71,3600
BackgroundReschedule,805819,0.159200,0.062500,25,71,3600
BackgroundReschedule,501475,0.118400,0.062500,62,72,3600
BackgroundReschedule,426074,0.085820,0.031250,63,72,3600
BackgroundReschedule,212339,0.159200,0.062500,62,75,3600
BackgroundReschedule,534330,0.027950,0.031250,182,75,3600
BackgroundReschedule,510911,0.159200,0.062500,63,76,3600
BackgroundReschedule,643995,0.054380,0.006248,54,76,3600
BackgroundReschedule,754372,0.079590,0.068730,76,77,3600
BackgroundReschedule,228173,0.063600,0.062500,76,77,3600
BackgroundReschedule,904616,0.015530,0.031250,76,78,3600
BackgroundReschedule,450688,0.015900,0.012500,54,78,3600
BackgroundReschedule,135060,0.015900,0.012500,75,78,3600
BackgroundReschedule,952587,0.015900,0.012500,75,78,3600
BackgroundReschedule,296675,0.015900,0.012500,75,81,3600
BackgroundReschedule,905948,0.015900,0.012500,75,81,3600
BackgroundReschedule,884498,0.002331,0.006248,47,81,3600
BackgroundReschedule,358397,0.023860,0.093750,24,82,3600
BackgroundReschedule,713369,0.006218,0.012500,76,82,3600
BackgroundReschedule,836625,0.132300,0.006248,30,83,3600
BackgroundReschedule,664168,0.038210,0.061890,184,83,3600
BackgroundReschedule,251278,0.085820,0.031250,83,86,3600
BackgroundReschedule,411679,0.015900,0.012500,30,86,3600
BackgroundReschedule,746745,0.003181,0.000625,10,86,3600
BackgroundReschedule,831451,0.053160,0.062500,14,89,3600
BackgroundReschedule,440769,0.003883,0.000625,16,89,3600
BackgroundReschedule,375211,0.007767,0.012500,30,89,3600
BackgroundReschedule,846888,0.002331,0.018740,155,89,3600
BackgroundReschedule,922646,0.063600,0.062500,83,93,3600
BackgroundReschedule,659990,0.022920,0.065670,27,93,3600
BackgroundReschedule,135961,0.076420,0.103800,47,93,3600
BackgroundReschedule,489037,0.001457,0.006248,55,93,3600
BackgroundReschedule,728278,0.015900,0.012500,83,93,3600
BackgroundReschedule,148152,0.096920,0.062500,10,94,3600
BackgroundReschedule,158944,0.001457,0.006248,55,94,3600
BackgroundReschedule,479858,0.015900,0.012500,83,95,3600
BackgroundReschedule,446990,0.010120,0.007500,56,95,3600
BackgroundReschedule,978673,0.015900,0.012500,93,97,3600
BackgroundReschedule,135937,0.003883,0.000625,30,97,3600
BackgroundReschedule,714930,0.015900,0.012500,93,97,3600
BackgroundReschedule,908242,0.001457,0.006248,30,97,3600
BackgroundReschedule,462685,0.001457,0.006248,57,98,3600
BackgroundReschedule,536402,0.010120,0.007500,83,98,3600
BackgroundReschedule,495640,0.001457,0.006248,57,98,3600
BackgroundReschedule,164811,0.031800,0.006248,81,99,3600
BackgroundReschedule,527918,0.015900,0.012500,81,99,3600
BackgroundReschedule,545898,0.002796,0.003124,62,99,3600
BackgroundReschedule,371805,0.002331,0.006248,63,102,3600
BackgroundReschedule,798538,0.263700,0.037480,38,102,3600
BackgroundReschedule,778972,0.015900,0.012500,38,102,3600
BackgroundReschedule,694955,0.007767,0.012500,102,103,3600
BackgroundReschedule,190645,0.159200,0.062500,102,103,3600
BackgroundReschedule,475676,0.007767,0.018740,102,105,3600
BackgroundReschedule,490022,0.013170,0.030640,102,105,3600
BackgroundReschedule,820555,0.001987,0.003124,38,106,3600
BackgroundReschedule,470195,0.015530,0.031250,102,106,3600
BackgroundReschedule,762854,0.015900,0.012500,103,106,3600
BackgroundReschedule,940163,0.015900,0.012500,105,108,3600
BackgroundReschedule,456352,0.039610,0.062500,38,108,3600
BackgroundReschedule,566166,0.015900,0.012500,105,108,3600
BackgroundReschedule,177860,0.058780,0.003124,65,109,3600
BackgroundReschedule,810530,0.066770,0.062500,12,109,3600
BackgroundReschedule,293488,0.002331,0.006248,65,110,3600
BackgroundReschedule,256476,0.053160,0.062500,16,111,3600
BackgroundReschedule,412572,0.007767,0.012500,147,111,3600
BackgroundReschedule,777212,0.033390,0.000625,78,116,3600
BackgroundReschedule,666052,0.015900,0.012500,78,116,3600
BackgroundReschedule,267495,0.015900,0.012500,78,116,3600
BackgroundReschedule,968088,0.001457,0.006248,65,116,3600
BackgroundReschedule,771177,0.015900,0.012500,155,119,3600
BackgroundReschedule,777299,0.015900,0.012500,164,119,3600
BackgroundReschedule,166533,0.003883,0.006248,75,120,3600
BackgroundReschedule,340107,0.031800,0.062500,73,122,3600
BackgroundReschedule,266051,0.003883,0.000625,35,122,3600
BackgroundReschedule,863746,0.000155,0.006248,78,122,3600
BackgroundReschedule,545822,0.003109,0.003124,81,124,3600
