300,167.637509
600,170.307079
900,170.307079
1200,170.912965
1500,170.016696
1800,173.563463
2100,172.992756
2400,170.639249
2700,176.159127
3000,172.462140
3300,170.738424
3600,153.135261
3900,153.842667
4200,153.652099
4500,153.582601
4800,155.092386
5100,152.802545
5400,154.328151
5700,153.955349
6000,153.563401
6300,154.300238
6600,154.296801
6900,153.842840
7200,144.967149
7500,145.006156
7800,144.668766
8100,145.368558
8400,145.518718
8700,146.857428
9000,147.685836
9300,145.971078
9600,144.584658
9900,144.345530
10200,143.457268
10500,145.948534
10800,139.448053
11100,139.129184
11400,138.754154
11700,137.958946
12000,137.344349
12300,136.481371
12600,136.950764
12900,138.710611
13200,139.077164
13500,140.165536
13800,141.855238
14100,139.268781
14400,138.779486
14700,141.173350
15000,140.350907
15300,141.587797
15600,139.453774
15900,138.220951
16200,138.128525
16500,141.197371
16800,140.941430
17100,140.619741
17400,139.893659
17700,140.856169
18000,140.827242
18300,137.749312
18600,138.248501
18900,138.238463
19200,139.000219
19500,140.261292
19800,141.623761
20100,142.095487
20400,141.917105
20700,141.518511
21000,142.577933
21300,141.706306
21600,139.414552
21900,136.974374
22200,139.744820
22500,139.386230
22800,137.615508
23100,138.356495
23400,135.777498
23700,134.453927
24000,135.984707
24300,133.372686
24600,134.892189
24900,134.599078
25200,129.369052
25500,128.804004
25800,128.960291
26100,131.122136
26400,128.506688
26700,133.961819
27000,127.770660
27300,129.135719
27600,133.567119
27900,133.820204
28200,133.798065
28500,133.633202
28800,134.287482
29100,122.178312
29400,136.520751
29700,136.878312
30000,136.608621
30300,138.669060
30600,136.486699
30900,137.455451
31200,137.549001
31500,136.833244
31800,136.846514
32100,136.790284
32400,129.838219
32700,131.466901
33000,142.695978
33300,140.920666
33600,140.981525
33900,137.417841
34200,132.801525
34500,131.665522
34800,130.956109
35100,131.737618
35400,132.243218
35700,131.682878
36000,131.141089
36300,131.538719
36600,131.073945
36900,131.732336
37200,130.409233
37500,130.417128
37800,130.826427
38100,133.207534
38400,132.136449
38700,143.143415
39000,142.962862
39300,143.235421
39600,140.664764
39900,142.780668
40200,143.656318
40500,144.705770
40800,141.760262
41100,141.802273
41400,142.678839
41700,147.120855
42000,144.549493
42300,143.368265
42600,142.804795
42900,145.026665
43200,141.920501
43500,141.894870
43800,141.762503
44100,141.624392
44400,141.511865
44700,141.608741
45000,141.796077
45300,141.618104
45600,140.996219
45900,141.052473
46200,141.094322
46500,141.892943
46800,142.125309
47100,139.194633
47400,138.650583
47700,134.130789
48000,130.750623
48300,140.515535
48600,139.307242
48900,134.232020
49200,133.512943
49500,132.175752
49800,131.654024
50100,131.988944
50400,128.017371
50700,128.669110
51000,136.704889
51300,135.868831
51600,135.445405
51900,135.611413
52200,121.297835
52500,133.927949
52800,129.494425
53100,126.862075
53400,127.800244
53700,129.698514
54000,127.241978
54300,128.561528
54600,127.935028
54900,127.300102
55200,125.909978
55500,125.923409
55800,126.162300
56100,127.647563
56400,127.373668
56700,126.581813
57000,124.986762
57300,125.351451
57600,121.342003
57900,125.433347
58200,124.123517
58500,123.857890
58800,126.465406
59100,124.380068
59400,125.020082
59700,125.872960
60000,124.527167
60300,124.557161
60600,122.772127
60900,121.198924
61200,121.728402
61500,120.611140
61800,121.123054
62100,121.447434
62400,119.413352
62700,118.463467
63000,118.723615
63300,124.120501
63600,124.431691
63900,123.523935
64200,124.493644
64500,123.465521
64800,125.781997
65100,126.272575
65400,125.710792
65700,126.201650
66000,125.808581
66300,123.803695
66600,124.231179
66900,124.821259
67200,124.108503
67500,124.314791
67800,125.154739
68100,123.426397
68400,122.715728
68700,123.171061
69000,122.401894
69300,120.450446
69600,121.571680
69900,121.890860
70200,121.991911
70500,123.691458
70800,122.695264
71100,124.736405
71400,126.441291
71700,126.699071
72000,127.234456
72300,127.760551
72600,124.640537
72900,125.609102
73200,125.305326
73500,123.805669
73800,125.624179
74100,129.483107
74400,125.359013
74700,129.628481
75000,132.823377
75300,131.868189
75600,128.245358
75900,127.458219
76200,127.089082
76500,126.658042
76800,126.842441
77100,126.728939
77400,127.152533
77700,130.017298
78000,131.642259
78300,128.902608
78600,132.124901
78900,128.815243
79200,128.908461
79500,127.316604
79800,127.108153
80100,126.023728
80400,128.281585
80700,127.976869
81000,127.295581
81300,125.739308
81600,128.640284
81900,127.907239
82200,128.352174
82500,127.385584
82800,127.910158
83100,126.161224
83400,131.457018
83700,129.140674
84000,126.242544
84300,127.025460
84600,128.082029
84900,127.818560
85200,126.341975
85500,127.704278
85800,131.498546
86100,130.137648
86400,131.501692
86700,133.146789
87000,130.195991
87300,130.425136
87600,130.704956
87900,129.740194
88200,130.869432
88500,129.449634
88800,127.533970
89100,131.364967
89400,132.469135
89700,130.536815
90000,129.608305
90300,130.146294
90600,127.501205
90900,130.631156
91200,128.064659
91500,129.370530
91800,129.284176
92100,129.606055
