78000,0.716599,0.853540
78300,0.712317,0.840494
78600,0.723278,0.855838
78900,0.715141,0.840078
79200,0.715572,0.841617
79500,0.712407,0.834037
79800,0.710852,0.833044
80100,0.708654,0.827678
80400,0.714866,0.838929
80700,0.713963,0.837478
81000,0.711877,0.834383
81300,0.707433,0.825718
81600,0.717603,0.840042
81900,0.717224,0.832260
82200,0.719076,0.835856
82500,0.714037,0.830844
82800,0.716675,0.832874
83100,0.708199,0.819708
83400,0.719874,0.851577
83700,0.714342,0.840547
84000,0.708503,0.819562
84300,0.712568,0.829264
84600,0.717599,0.833113
84900,0.716196,0.832759
85200,0.709165,0.823226
85500,0.709219,0.805199
85800,0.727287,0.825650
86100,0.720806,0.817040
86400,0.728955,0.823053
86700,0.736871,0.833666
87000,0.722744,0.810991
87300,0.723835,0.807654
87600,0.725168,0.807492
87900,0.720966,0.810763
88200,0.726343,0.818802
88500,0.719582,0.814982
88800,0.710460,0.811451
89100,0.726977,0.830490
89400,0.727514,0.835748
89700,0.720642,0.826308
90000,0.724855,0.824509
90300,0.727416,0.826649
90600,0.714839,0.813669
90900,0.729895,0.814019
91200,0.717980,0.795103
91500,0.724098,0.806568
91800,0.723686,0.809248
92100,0.725219,0.811479
92400,0.731972,0.817298
92700,0.741507,0.825426
93000,0.736730,0.824078
93300,0.738595,0.829517
93600,0.740498,0.834722
93900,0.762875,0.851744
94200,0.751090,0.843122
94500,0.766154,0.845265
94800,0.760068,0.845607
95100,0.745214,0.832304
95400,0.757220,0.856194
95700,0.740957,0.845280
96000,0.744686,0.866086
96300,0.725147,0.840319
96600,0.724414,0.855182
96900,0.712902,0.837321
97200,0.736690,0.855188
97500,0.770015,0.897420
97800,0.734918,0.870103
98100,0.764523,0.878319
98400,0.774964,0.875360
98700,0.780383,0.869312
99000,0.785125,0.866353
99300,0.759760,0.846759
99600,0.791933,0.868035
99900,0.801855,0.874288
100200,0.799307,0.877800
100500,0.774577,0.863003
100800,0.823408,0.880258
101100,0.822889,0.897235
101400,0.818564,0.886531
101700,0.817525,0.886631
102000,0.818245,0.875871
102300,0.792683,0.875789
102600,0.763460,0.847385
102900,0.770553,0.857824
103200,0.756346,0.836516
103500,0.742888,0.821534
103800,0.598955,0.767569
104100,0.611710,0.770894
104400,0.620287,0.788148
104700,0.613823,0.771364
105000,0.624172,0.803574
105300,0.620795,0.784829
105600,0.631564,0.801853
105900,0.660501,0.829282
106200,0.651006,0.817080
106500,0.642641,0.820487
106800,0.654457,0.831735
107100,0.648523,0.849753
107400,0.616371,0.832758
107700,0.627036,0.839237
108000,0.636261,0.846722
108300,0.658880,0.870847
108600,0.612378,0.830144
108900,0.662408,0.852449
109200,0.612729,0.797509
109500,0.597264,0.790018
109800,0.653659,0.840059
110100,0.654904,0.844166
110400,0.660514,0.840171
110700,0.656984,0.841515
111000,0.663782,0.840795
111300,0.662792,0.838502
111600,0.673494,0.852021
111900,0.668719,0.843977
112200,0.670733,0.836125
112500,0.660671,0.831716
112800,0.645043,0.830750
113100,0.571346,0.777774
113400,0.576884,0.794469
113700,0.579569,0.792801
114000,0.566374,0.780529
114300,0.564802,0.782509
114600,0.558611,0.766947
114900,0.574373,0.792476
115200,0.630423,0.812599
115500,0.625235,0.809266
115800,0.741591,0.840397
116100,0.731496,0.836783
116400,0.717532,0.814927
116700,0.728092,0.827892
117000,0.723662,0.822386
117300,0.732658,0.826304
117600,0.734463,0.830633
117900,0.722593,0.812421
118200,0.733773,0.838974
118500,0.721447,0.820342
118800,0.735546,0.833144
119100,0.732880,0.823633
119400,0.734173,0.812527
119700,0.741832,0.825534
120000,0.724038,0.803409
120300,0.781930,0.867118
120600,0.781904,0.879142
120900,0.780362,0.876391
121200,0.756666,0.858631
121500,0.738500,0.829478
121800,0.734391,0.824575
122100,0.727005,0.817485
122400,0.737605,0.812161
122700,0.735070,0.832098
123000,0.738788,0.825961
123300,0.738550,0.818431
123600,0.741432,0.827587
123900,0.731670,0.819269
124200,0.738447,0.832269
124500,0.730753,0.842526
124800,0.731486,0.842211
125100,0.722517,0.836664
125400,0.743761,0.846847
125700,0.740546,0.842025
126000,0.728579,0.827857
126300,0.725400,0.833273
126600,0.719443,0.834981
126900,0.717375,0.827716
127200,0.724017,0.844264
127500,0.723888,0.848367
127800,0.709061,0.815360
128100,0.728033,0.813545
128400,0.731503,0.823129
128700,0.752829,0.823434
129000,0.757719,0.822431
129300,0.754003,0.819580
129600,0.748075,0.817734
129900,0.763586,0.842338
130200,0.748508,0.831561
130500,0.748239,0.837328
130800,0.746107,0.838942
131100,0.738000,0.827372
131400,0.743081,0.838123
131700,0.734563,0.822841
132000,0.742204,0.827011
132300,0.743193,0.831936
132600,0.739506,0.829051
132900,0.606414,0.818115
133200,0.604588,0.817100
133500,0.606014,0.819407
133800,0.605085,0.817310
134100,0.608802,0.820847
134400,0.615933,0.825413
134700,0.638911,0.870384
135000,0.641352,0.878499
135300,0.626899,0.853070
135600,0.620680,0.841803
135900,0.600239,0.825505
136200,0.603273,0.826113
136500,0.590899,0.809377
136800,0.618254,0.824691
137100,0.621903,0.826752
137400,0.619791,0.819194
137700,0.621530,0.823417
138000,0.609892,0.802405
138300,0.622328,0.827382
138600,0.613791,0.809463
138900,0.618925,0.820045
139200,0.618255,0.821065
139500,0.624391,0.826029
139800,0.622674,0.823571
140100,0.618117,0.814926
140400,0.726044,0.865041
140700,0.733580,0.877002
141000,0.739938,0.889647
141300,0.718690,0.854285
141600,0.695422,0.850763
141900,0.728897,0.871918
142200,0.726989,0.870044
142500,0.731234,0.876486
142800,0.732886,0.883093
143100,0.709479,0.860564
143400,0.716913,0.875236
143700,0.717202,0.876689
144000,0.691987,0.844502
144300,0.669158,0.820083
144600,0.660193,0.812675
144900,0.658231,0.810588
145200,0.677012,0.818424
145500,0.667227,0.801015
145800,0.672934,0.814363
146100,0.659809,0.801837
146400,0.654552,0.805895
146700,0.654822,0.805018
147000,0.662739,0.821017
147300,0.666585,0.820966
147600,0.653341,0.805969
147900,0.658944,0.818109
148200,0.654077,0.809270
148500,0.729522,0.851259
148800,0.718523,0.830944
149100,0.726240,0.837149
149400,0.730269,0.853896
149700,0.723172,0.845110
150000,0.733745,0.857290
150300,0.735868,0.860921
150600,0.734640,0.849274
150900,0.730835,0.851218
151200,0.732270,0.853671
151500,0.722956,0.844516
151800,0.734103,0.859855
152100,0.727816,0.841606
152400,0.722148,0.839254
152700,0.730145,0.851195
153000,0.771976,0.886136
153300,0.775269,0.894344
153600,0.780860,0.904568
153900,0.780332,0.901532
154200,0.787663,0.905929
154500,0.789597,0.903908
154800,0.784829,0.898590
155100,0.779397,0.887506
155400,0.767462,0.884604
155700,0.762526,0.870507
156000,0.741108,0.857901
156300,0.728133,0.848659
156600,0.722061,0.839903
156900,0.725710,0.840346
157200,0.721428,0.834044
157500,0.721924,0.835085
157800,0.724246,0.839117
158100,0.756213,0.856040
158400,0.750758,0.853914
158700,0.726989,0.830940
159000,0.722757,0.829153
159300,0.734342,0.845671
159600,0.733612,0.838283
159900,0.738440,0.854940
160200,0.728022,0.845961
160500,0.739563,0.842384
160800,0.716084,0.835995
161100,0.744494,0.840226
161400,0.743248,0.843152
161700,0.733474,0.828044
162000,0.742387,0.844498
162300,0.736438,0.831781
162600,0.746018,0.859289
162900,0.742366,0.854746
163200,0.744174,0.849779
163500,0.731360,0.826872
163800,0.735462,0.834406
164100,0.739030,0.839311
164400,0.732546,0.835264
164700,0.729200,0.831290
165000,0.734312,0.843239
165300,0.722823,0.817097
165600,0.717897,0.805371
165900,0.713603,0.796935
166200,0.717984,0.806241
166500,0.715559,0.799311
166800,0.707302,0.801729
167100,0.715195,0.813689
167400,0.730094,0.825555
167700,0.737453,0.831815
168000,0.740235,0.837886
168300,0.730876,0.818261
168600,0.736175,0.839558
168900,0.723809,0.819449
169200,0.735123,0.828726
169500,0.719455,0.808196
169800,0.722509,0.813727
170100,0.735411,0.814191
170400,0.775307,0.867185
170700,0.774784,0.868546
171000,0.792869,0.889126
171300,0.757305,0.862219
171600,0.742610,0.831578
171900,0.738454,0.843028
172200,0.777263,0.866682
172500,0.771053,0.861990
172800,0.772301,0.857144
173100,0.765071,0.851854
173400,0.752977,0.842253
173700,0.763737,0.836871
174000,0.753052,0.832170
174300,0.739479,0.832718
174600,0.744855,0.838165
174900,0.743676,0.838103
175200,0.730037,0.829791
175500,0.786630,0.874967
175800,0.773832,0.867707
176100,0.774052,0.869171
176400,0.782263,0.875092
176700,0.780094,0.874738
177000,0.782148,0.878795
177300,0.784648,0.883675
177600,0.761060,0.885116
177900,0.772799,0.892725
178200,0.761505,0.879838
178500,0.762634,0.876223
178800,0.771692,0.881461
179100,0.766656,0.877812
179400,0.794509,0.899072
179700,0.792570,0.893333
180000,0.784530,0.886921
180300,0.782007,0.891558
180600,0.782810,0.886182
180900,0.787636,0.889237
181200,0.789086,0.886182
181500,0.784626,0.880950
181800,0.781114,0.878308
182100,0.782353,0.887735
182400,0.788341,0.897624
182700,0.782422,0.890225
183000,0.774686,0.888319
183300,0.781616,0.895964
183600,0.758489,0.876890
183900,0.760157,0.878134
184200,0.763945,0.881334
184500,0.812922,0.905914
184800,0.807326,0.891057
185100,0.800489,0.882855
185400,0.801207,0.883120
185700,0.795891,0.878803
186000,0.791646,0.876941
186300,0.798748,0.878950
186600,0.816294,0.884762
186900,0.813832,0.882916
187200,0.803531,0.875107
187500,0.789744,0.861851
187800,0.759838,0.839473
188100,0.917203,0.811368
188400,0.925019,0.809121
188700,0.706251,0.765005
189000,0.688219,0.759537
189300,0.695560,0.768064
189600,0.698609,0.776038
189900,0.689131,0.767009
190200,0.692709,0.772012
190500,0.699567,0.778233
190800,0.694767,0.774060
191100,0.677179,0.776874
191400,0.667718,0.763657
191700,0.656212,0.752629
192000,0.648713,0.735456
192300,0.596410,0.747279
192600,0.556712,0.705069
192900,0.575062,0.727717
193200,0.585008,0.735699
193500,0.581832,0.730326
193800,0.586225,0.733720
194100,0.595085,0.742057
194400,0.588088,0.737733
194700,0.648696,0.740434
195000,0.647748,0.740464
195300,0.657891,0.747761
195600,0.651762,0.743128
195900,0.649873,0.741936
196200,0.631781,0.724104
196500,0.642494,0.743360
196800,0.644227,0.742132
197100,0.644561,0.741896
197400,0.579359,0.749213
197700,0.586043,0.752660
198000,0.592495,0.760185
198300,0.592373,0.759470
198600,0.598323,0.760935
198900,0.597102,0.756757
199200,0.598577,0.767379
199500,0.583366,0.752439
199800,0.657697,0.769806
200100,0.653025,0.766039
200400,0.662542,0.772167
200700,0.661816,0.770267
201000,0.659615,0.767245
201300,0.631332,0.743455
201600,0.655624,0.766426
201900,0.654881,0.767051
202200,0.669749,0.787910
202500,0.665441,0.782847
202800,0.636025,0.772497
203100,0.668236,0.784938
203400,0.665822,0.776658
203700,0.616438,0.739254
204000,0.652127,0.769150
204300,0.680069,0.791070
204600,0.684920,0.798743
204900,0.679513,0.792010
205200,0.621307,0.742277
205500,0.618556,0.740833
205800,0.625429,0.748647
206100,0.630329,0.757225
206400,0.615179,0.747932
206700,0.625824,0.761699
207000,0.634076,0.755278
207300,0.628147,0.741647
207600,0.618784,0.755530
207900,0.615788,0.754215
208200,0.615041,0.753056
208500,0.601396,0.766157
208800,0.623936,0.746092
209100,0.621117,0.761661
209400,0.626643,0.767414
209700,0.649812,0.774051
210000,0.639783,0.773647
210300,0.641009,0.775184
210600,0.641643,0.772142
210900,0.640381,0.772052
211200,0.647259,0.771595
211500,0.644653,0.769528
211800,0.643135,0.768614
212100,0.641823,0.763910
212400,0.651130,0.773051
212700,0.651517,0.772708
213000,0.646558,0.768915
213300,0.635417,0.756995
213600,0.646889,0.777458
213900,0.631597,0.762475
214200,0.635025,0.768237
214500,0.632247,0.761848
214800,0.631698,0.762722
215100,0.631665,0.763630
215400,0.642410,0.770909
215700,0.639523,0.766912
216000,0.640370,0.768114
216300,0.642879,0.773254
216600,0.637075,0.763462
216900,0.630650,0.765997
217200,0.635290,0.766298
217500,0.642016,0.770353
217800,0.629720,0.760014
218100,0.620893,0.750601
218400,0.647802,0.781414
218700,0.647128,0.776768
219000,0.650781,0.781532
219300,0.643218,0.774249
219600,0.627631,0.750759
219900,0.623457,0.744965
220200,0.640479,0.763270
220500,0.649496,0.767143
220800,0.509939,0.712484
221100,0.650566,0.766375
221400,0.650429,0.766546
221700,0.663622,0.798772
222000,0.662501,0.797087
222300,0.663346,0.799209
222600,0.635092,0.771515
222900,0.647142,0.768689
223200,0.645276,0.767257
223500,0.646766,0.770463
223800,0.644384,0.760213
224100,0.643525,0.760501
224400,0.647789,0.768197
224700,0.643793,0.764107
225000,0.650348,0.771932
225300,0.648278,0.770435
225600,0.649570,0.773340
225900,0.649516,0.771819
226200,0.649303,0.772833
226500,0.646996,0.769868
226800,0.645870,0.767142
227100,0.646199,0.768534
227400,0.638893,0.755426
227700,0.636592,0.753656
228000,0.638419,0.762116
228300,0.658805,0.783371
228600,0.648421,0.773177
228900,0.646275,0.768703
229200,0.641764,0.762878
229500,0.648285,0.778874
229800,0.650921,0.779946
230100,0.645667,0.770585
230400,0.648147,0.775264
230700,0.647745,0.775521
231000,0.631327,0.755558
231300,0.628942,0.753203
231600,0.625526,0.748109
231900,0.629534,0.751858
232200,0.630962,0.757073
232500,0.631991,0.760169
232800,0.631837,0.760806
233100,0.630956,0.758333
233400,0.629063,0.754796
233700,0.630046,0.755251
234000,0.631217,0.758672
234300,0.630968,0.758721
234600,0.627001,0.751260
234900,0.629216,0.758645
235200,0.628519,0.757136
235500,0.633497,0.767095
235800,0.624276,0.750644
236100,0.625639,0.753300
236400,0.625794,0.752816
236700,0.626567,0.755147
237000,0.626506,0.754564
237300,0.626681,0.757511
237600,0.628022,0.748532
237900,0.628350,0.750039
238200,0.633339,0.748194
238500,0.632981,0.748576
238800,0.637485,0.757751
239100,0.634355,0.758051
239400,0.632471,0.758824
239700,0.637216,0.767823
240000,0.633857,0.759758
240300,0.636142,0.764401
240600,0.632665,0.757798
240900,0.632170,0.757889
241200,0.629566,0.755626
241500,0.690578,0.778272
241800,0.690901,0.782700
242100,0.688585,0.779214
242400,0.683388,0.775956
242700,0.680947,0.775695
243000,0.679551,0.773452
243300,0.677054,0.771811
243600,0.723575,0.807223
243900,0.736717,0.812960
244200,0.729000,0.804810
244500,0.726632,0.803661
244800,0.731445,0.803891
245100,0.731288,0.803579
245400,0.726079,0.803019
245700,0.726355,0.804282
246000,0.721075,0.794630
246300,0.710940,0.792407
246600,0.705435,0.791680
246900,0.695630,0.791955
247200,0.689123,0.787490
247500,0.669540,0.782787
247800,0.655556,0.795569
248100,0.645835,0.793713
248400,0.634998,0.790088
248700,0.631002,0.803893
249000,0.627535,0.797717
249300,0.628235,0.798238
249600,0.635112,0.794454
249900,0.635150,0.795564
250200,0.639201,0.801944
250500,0.667585,0.828876
250800,0.693036,0.840019
251100,0.701698,0.846695
251400,0.693846,0.848659
251700,0.693503,0.848406
252000,0.693388,0.850526
252300,0.696732,0.852629
252600,0.696421,0.856102
252900,0.676398,0.834468
253200,0.688588,0.843552
253500,0.683137,0.840400
253800,0.652782,0.823174
254100,0.642155,0.818705
254400,0.627931,0.799141
254700,0.656566,0.818936
255000,0.660022,0.819617
255300,0.603680,0.772882
255600,0.557222,0.730033
255900,0.616679,0.772898
256200,0.612356,0.770384
256500,0.618863,0.782154
256800,0.614304,0.775888
257100,0.617246,0.780612
257400,0.600373,0.762419
257700,0.581112,0.762325
258000,0.572181,0.757097
258300,0.568340,0.755396
258600,0.638638,0.793188
258900,0.661907,0.803435
259200,0.685477,0.811754
259500,0.664950,0.793971
259800,0.648724,0.785430
260100,0.619244,0.773290
260400,0.612833,0.778455
260700,0.569356,0.746556
261000,0.595197,0.755676
261300,0.582608,0.751642
261600,0.588243,0.756314
261900,0.560936,0.738038
262200,0.556197,0.728709
262500,0.588091,0.761793
262800,0.578713,0.751439
263100,0.589220,0.762191
263400,0.587881,0.760624
263700,0.576684,0.753357
264000,0.574958,0.753773
264300,0.564251,0.743275
264600,0.593199,0.761069
264900,0.594520,0.759244
265200,0.583422,0.748187
265500,0.593571,0.754774
265800,0.587775,0.751498
266100,0.596174,0.757540
266400,0.593335,0.758323
266700,0.584914,0.748453
267000,0.585820,0.749821
267300,0.569199,0.744431
267600,0.582502,0.751743
267900,0.576622,0.744739
268200,0.579941,0.753957
268500,0.572077,0.739925
268800,0.570201,0.741564
269100,0.575451,0.747697
269400,0.570965,0.742218
269700,0.569011,0.740408
270000,0.567224,0.739637
270300,0.572238,0.745446
270600,0.564035,0.730406
270900,0.569654,0.747090
271200,0.568624,0.738208
271500,0.565893,0.735658
271800,0.569818,0.743498
272100,0.569217,0.739554
272400,0.566753,0.734434
272700,0.580924,0.738679
273000,0.588989,0.747047
273300,0.588167,0.747854
273600,0.592963,0.756589
273900,0.590114,0.748455
274200,0.587048,0.743593
274500,0.591331,0.752482
274800,0.593133,0.752670
275100,0.589415,0.746334
275400,0.585657,0.739678
275700,0.582305,0.748531
276000,0.568384,0.737001
276300,0.589038,0.754548
276600,0.600801,0.766202
276900,0.590778,0.763025
277200,0.586529,0.755282
277500,0.593395,0.764015
277800,0.600147,0.774186
278100,0.596077,0.773347
278400,0.592173,0.774503
278700,0.592344,0.778980
279000,0.584564,0.765612
279300,0.579327,0.776400
279600,0.653660,0.797655
279900,0.661778,0.805768
280200,0.653242,0.786479
280500,0.644291,0.775666
280800,0.638859,0.762568
281100,0.634737,0.760395
281400,0.633329,0.757371
281700,0.632132,0.753079
282000,0.637614,0.761746
282300,0.637764,0.755870
282600,0.642691,0.762239
282900,0.622767,0.751731
283200,0.637297,0.754218
283500,0.637009,0.756893
283800,0.640905,0.764524
284100,0.636603,0.758157
284400,0.638506,0.762330
284700,0.620861,0.753123
285000,0.665389,0.760377
285300,0.621669,0.753559
285600,0.629915,0.747346
285900,0.493257,0.698296
286200,0.493423,0.698716
286500,0.499682,0.700250
286800,0.510267,0.704019
287100,0.508138,0.701559
287400,0.507720,0.699780
287700,0.521848,0.710208
288000,0.522333,0.709440
288300,0.516235,0.712715
288600,0.523725,0.735252
288900,0.517023,0.731634
289200,0.525093,0.741796
289500,0.518324,0.733160
289800,0.514992,0.722197
290100,0.514654,0.721744
290400,0.510954,0.720311
290700,0.521527,0.727910
291000,0.515935,0.711504
291300,0.510807,0.707611
291600,0.504214,0.699565
291900,0.503828,0.696870
292200,0.503621,0.694838
292500,0.502010,0.692953
292800,0.500994,0.690694
293100,0.501697,0.690651
293400,0.518980,0.697944
293700,0.508127,0.693532
294000,0.502134,0.690922
294300,0.503378,0.693892
294600,0.503620,0.694371
294900,0.528495,0.701185
295200,0.508779,0.694834
295500,0.515512,0.698968
295800,0.506747,0.692296
296100,0.513066,0.697030
296400,0.511309,0.694802
296700,0.510140,0.698341
297000,0.511821,0.714867
297300,0.512074,0.717639
297600,0.512567,0.715946
297900,0.503379,0.696646
298200,0.533558,0.726364
298500,0.525862,0.713309
298800,0.544203,0.723935
299100,0.532370,0.726668
299400,0.528469,0.727693
299700,0.523629,0.717884
300000,0.548825,0.733381
300300,0.531640,0.731096
300600,0.526835,0.724592
300900,0.527431,0.725767
301200,0.552308,0.765855
301500,0.555076,0.771307
301800,0.553132,0.760163
302100,0.557365,0.759357
302400,0.540770,0.726754
302700,0.526344,0.715261
303000,0.517979,0.712904
303300,0.515468,0.712009
303600,0.525967,0.716207
303900,0.523638,0.719445
304200,0.516606,0.713732
304500,0.518777,0.711975
304800,0.516832,0.710491
305100,0.519741,0.710167
305400,0.528388,0.719326
305700,0.510461,0.708289
306000,0.507996,0.701211
306300,0.510656,0.707698
306600,0.509574,0.706371
306900,0.556794,0.741947
307200,0.558073,0.743055
307500,0.576432,0.780185
307800,0.580288,0.787881
308100,0.562712,0.753508
308400,0.559990,0.747238
308700,0.560352,0.747264
309000,0.558997,0.749866
309300,0.560335,0.751725
309600,0.557595,0.745535
309900,0.555159,0.740286
310200,0.557900,0.749290
310500,0.554587,0.739904
310800,0.554022,0.740242
311100,0.553550,0.740357
311400,0.547348,0.737366
311700,0.549527,0.745852
312000,0.557321,0.764945
312300,0.544764,0.737368
312600,0.557953,0.742751
312900,0.558017,0.743755
313200,0.557671,0.742470
313500,0.560430,0.745770
313800,0.561190,0.745125
314100,0.560464,0.743307
314400,0.562540,0.748732
314700,0.562132,0.749236
315000,0.546283,0.736438
315300,0.534736,0.725603
315600,0.528081,0.720152
315900,0.521115,0.713784
316200,0.519048,0.712044
316500,0.516384,0.710652
316800,0.522422,0.710220
317100,0.521476,0.708610
317400,0.521506,0.709558
317700,0.517981,0.708505
318000,0.518158,0.706344
318300,0.516179,0.708104
318600,0.511145,0.705658
318900,0.517350,0.710944
319200,0.516782,0.709160
319500,0.511491,0.705971
319800,0.511469,0.706791
320100,0.662612,0.768053
320400,0.663044,0.775308
320700,0.664925,0.784723
321000,0.664647,0.784217
321300,0.667146,0.783689
321600,0.707617,0.816769
321900,0.715732,0.807462
322200,0.716620,0.811320
322500,0.710471,0.800158
322800,0.736920,0.807448
323100,0.737307,0.807619
