300,0.692720,0.882303
600,0.701667,0.896353
900,0.701667,0.896353
1200,0.704834,0.899542
1500,0.696695,0.894825
1800,0.718350,0.913492
2100,0.711936,0.910488
2400,0.700542,0.898101
2700,0.739807,0.927153
3000,0.725684,0.907695
3300,0.721044,0.898623
3600,0.702730,0.805975
3900,0.711356,0.809698
4200,0.710095,0.808695
4500,0.706203,0.808329
4800,0.714742,0.816276
5100,0.699794,0.804224
5400,0.704495,0.812253
5700,0.688496,0.810291
6000,0.683715,0.808228
6300,0.687080,0.812107
6600,0.688553,0.812088
6900,0.686252,0.809699
7200,0.669907,0.762985
7500,0.670483,0.763190
7800,0.668572,0.761415
8100,0.666022,0.765098
8400,0.665822,0.765888
8700,0.671900,0.772934
9000,0.671256,0.777294
9300,0.665675,0.768269
9600,0.661974,0.760972
9900,0.661668,0.759713
10200,0.660183,0.755038
10500,0.665019,0.768150
10800,0.649762,0.733937
11100,0.651401,0.732259
11400,0.650832,0.730285
11700,0.648379,0.726100
12000,0.645603,0.722865
12300,0.639971,0.718323
12600,0.641176,0.720793
12900,0.657756,0.730056
13200,0.664768,0.731985
13500,0.659770,0.737713
13800,0.670052,0.746607
14100,0.669272,0.732994
14400,0.672317,0.730418
14700,0.688633,0.743018
15000,0.677751,0.738689
15300,0.665733,0.745199
15600,0.661578,0.733967
15900,0.659135,0.727479
16200,0.661494,0.726992
16500,0.667602,0.743144
16800,0.683308,0.741797
17100,0.679761,0.740104
17400,0.663440,0.736282
17700,0.669568,0.741348
18000,0.660352,0.741196
18300,0.656907,0.724996
18600,0.656867,0.727624
18900,0.657207,0.727571
19200,0.657682,0.731580
19500,0.664819,0.738217
19800,0.666978,0.745388
20100,0.667898,0.747871
20400,0.667318,0.746932
20700,0.664237,0.744834
21000,0.669751,0.750410
21300,0.667071,0.745823
21600,0.652931,0.733761
21900,0.650776,0.720918
22200,0.657039,0.735499
22500,0.658795,0.733612
22800,0.661018,0.724292
23100,0.684159,0.728192
23400,0.675948,0.714618
23700,0.674580,0.707652
24000,0.673824,0.715709
24300,0.667452,0.701962
24600,0.673361,0.709959
24900,0.672438,0.708416
25200,0.644589,0.680890
25500,0.643850,0.677916
25800,0.642593,0.678738
26100,0.646425,0.690117
26400,0.638131,0.676351
26700,0.643340,0.705062
27000,0.636979,0.672477
27300,0.643349,0.679662
27600,0.648083,0.702985
27900,0.652921,0.704317
28200,0.654876,0.704200
28500,0.651647,0.703333
28800,0.657493,0.706776
29100,0.518094,0.643044
29400,0.689766,0.718530
29700,0.689700,0.720412
30000,0.688636,0.718993
30300,0.690817,0.729837
30600,0.689778,0.718351
30900,0.690420,0.723450
31200,0.690471,0.723942
31500,0.690747,0.720175
31800,0.691401,0.720245
32100,0.692282,0.719949
32400,0.664022,0.683359
32700,0.666855,0.691931
33000,0.703039,0.751031
33300,0.701522,0.741688
33600,0.701307,0.742008
33900,0.688693,0.723252
34200,0.671890,0.698955
34500,0.668881,0.692976
34800,0.660740,0.689243
35100,0.659413,0.693356
35400,0.661580,0.696017
35700,0.693068,0.686762
36000,0.690216,0.683738
36300,0.692309,0.689544
36600,0.689863,0.683951
36900,0.693328,0.691747
37200,0.680956,0.686364
37500,0.669298,0.686406
37800,0.671031,0.688560
38100,0.675004,0.701092
38400,0.672919,0.695455
38700,0.688999,0.753386
39000,0.688585,0.752436
39300,0.688565,0.753871
39600,0.680405,0.740341
39900,0.689682,0.751477
40200,0.690314,0.756086
40500,0.690512,0.761609
40800,0.684722,0.746107
41100,0.684211,0.746328
41400,0.685806,0.750941
41700,0.697925,0.774320
42000,0.694675,0.760787
42300,0.691656,0.754570
42600,0.693024,0.751604
42900,0.697143,0.763298
43200,0.685735,0.746950
43500,0.685623,0.746815
43800,0.685641,0.746118
44100,0.683634,0.745392
44400,0.683760,0.744799
44700,0.683427,0.745309
45000,0.682673,0.746295
45300,0.679308,0.745358
45600,0.678674,0.742085
45900,0.678356,0.742381
46200,0.678866,0.742602
46500,0.679148,0.746805
46800,0.676885,0.748028
47100,0.677809,0.732603
47400,0.673748,0.729740
47700,0.655326,0.705952
48000,0.680944,0.688161
48300,0.697196,0.739555
48600,0.685262,0.733196
48900,0.668277,0.706484
49200,0.668415,0.702700
49500,0.667236,0.695662
49800,0.666749,0.692916
50100,0.666315,0.694679
50400,0.653634,0.673776
50700,0.652500,0.677206
51000,0.695024,0.719499
51300,0.694089,0.715099
51600,0.696243,0.712871
51900,0.696494,0.713744
52200,0.533452,0.638410
52500,0.680587,0.704884
52800,0.656557,0.681550
53100,0.641868,0.667695
53400,0.640186,0.672633
53700,0.642326,0.682624
54000,0.640945,0.669695
54300,0.655261,0.676640
54600,0.650874,0.673342
54900,0.649485,0.670001
55200,0.638394,0.662684
55500,0.638494,0.662755
55800,0.638234,0.664012
56100,0.645734,0.671829
56400,0.636164,0.670388
56700,0.641690,0.666220
57000,0.634019,0.657825
57300,0.633516,0.659744
57600,0.618551,0.638642
57900,0.645565,0.660176
58200,0.647142,0.653282
58500,0.647828,0.651884
58800,0.651547,0.665607
59100,0.648855,0.654632
59400,0.655431,0.658000
59700,0.651440,0.662489
60000,0.655406,0.654840
60300,0.655564,0.655184
60600,0.646169,0.642750
60900,0.637889,0.635053
61200,0.637493,0.640676
61500,0.634795,0.632226
61800,0.637490,0.633659
62100,0.639197,0.637444
62400,0.624362,0.628491
62700,0.618836,0.623492
63000,0.621008,0.624861
63300,0.628782,0.653266
63600,0.625600,0.654904
63900,0.626088,0.650126
64200,0.649324,0.655230
64500,0.644417,0.649819
64800,0.643994,0.662011
65100,0.644077,0.664592
65400,0.642067,0.661636
65700,0.643808,0.664219
66000,0.642377,0.662150
66300,0.637593,0.651598
66600,0.651110,0.653848
66900,0.650228,0.656954
67200,0.653203,0.651276
67500,0.653059,0.654288
67800,0.647971,0.658709
68100,0.649613,0.649402
68400,0.644357,0.645872
68700,0.648269,0.647402
69000,0.642039,0.644220
69300,0.633950,0.626892
69600,0.639851,0.639443
69900,0.641531,0.641226
70200,0.642063,0.641300
70500,0.642812,0.651008
70800,0.640967,0.645765
71100,0.645262,0.656507
71400,0.649086,0.665480
71700,0.666837,0.666836
72000,0.669293,0.669655
72300,0.665763,0.672424
72600,0.647529,0.656003
72900,0.650697,0.661101
73200,0.655562,0.659502
73500,0.651609,0.651226
73800,0.653529,0.661180
74100,0.663893,0.681490
74400,0.652700,0.659784
74700,0.682255,0.667121
75000,0.699070,0.684375
75300,0.694043,0.673503
75600,0.674976,0.669489
75900,0.670833,0.668197
76200,0.668890,0.667555
76500,0.666621,0.662697
76800,0.667592,0.665434
77100,0.666530,0.666994
77400,0.666423,0.669224
77700,0.669450,0.684302
