FFD,80,300
FFD,80,600
FFD,80,900
FFD,79,1200
FFD,79,1500
FFD,79,1800
FFD,79,2100
FFD,78,2400
FFD,78,2700
FFD,78,3000
FFD,78,3300
FFD,78,3600
FFD,78,3900
FFD,78,4200
FFD,78,4500
FFD,78,4800
FFD,78,5100
FFD,78,5400
FFD,78,5700
FFD,80,6000
FFD,80,6300
FFD,80,6600
FFD,80,6900
FFD,80,7200
FFD,80,7500
FFD,80,7800
FFD,80,8100
FFD,79,8400
FFD,86,8700
FFD,86,9000
FFD,86,9300
FFD,85,9600
FFD,85,9900
FFD,85,10200
FFD,85,10500
FFD,85,10800
FFD,85,11100
FFD,85,11400
FFD,85,11700
FFD,85,12000
FFD,85,12300
FFD,85,12600
FFD,85,12900
FFD,85,13200
FFD,85,13500
FFD,85,13800
FFD,85,14100
FFD,85,14400
FFD,85,14700
FFD,85,15000
FFD,85,15300
FFD,85,15600
FFD,87,15900
FFD,87,16200
FFD,92,16500
FFD,92,16800
FFD,92,17100
FFD,92,17400
FFD,92,17700
FFD,92,18000
FFD,92,18300
FFD,92,18600
FFD,92,18900
FFD,92,19200
FFD,92,19500
FFD,94,19800
FFD,94,20100
FFD,94,20400
FFD,94,20700
FFD,94,21000
FFD,94,21300
FFD,94,21600
FFD,94,21900
FFD,94,22200
FFD,94,22500
FFD,94,22800
FFD,94,23100
FFD,94,23400
FFD,94,23700
FFD,94,24000
FFD,94,24300
FFD,94,24600
FFD,94,24900
FFD,94,25200
FFD,94,25500
FFD,94,25800
FFD,94,26100
FFD,94,26400
FFD,94,26700
FFD,94,27000
FFD,94,27300
FFD,94,27600
FFD,94,27900
FFD,94,28200
FFD,94,28500
FFD,94,28800
FFD,87,29100
FFD,87,29400
FFD,87,29700
FFD,87,30000
FFD,87,30300
FFD,87,30600
FFD,87,30900
FFD,87,31200
FFD,87,31500
FFD,87,31800
FFD,87,32100
FFD,87,32400
FFD,87,32700
FFD,87,33000
FFD,87,33300
FFD,87,33600
FFD,87,33900
FFD,87,34200
FFD,87,34500
FFD,87,34800
FFD,87,35100
FFD,87,35400
FFD,90,35700
FFD,90,36000
FFD,90,36300
FFD,90,36600
FFD,92,36900
FFD,91,37200
FFD,91,37500
FFD,91,37800
FFD,91,38100
FFD,91,38400
FFD,96,38700
FFD,96,39000
FFD,98,39300
FFD,97,39600
FFD,97,39900
FFD,97,40200
FFD,97,40500
FFD,98,40800
FFD,98,41100
FFD,98,41400
FFD,98,41700
FFD,97,42000
FFD,97,42300
FFD,97,42600
FFD,97,42900
FFD,97,43200
FFD,97,43500
FFD,105,43800
FFD,114,44100
FFD,124,44400
FFD,133,44700
FFD,141,45000
FFD,150,45300
FFD,156,45600
FFD,166,45900
FFD,178,46200
FFD,188,46500
FFD,197,46800
FFD,198,47100
FFD,204,47400
FFD,216,47700
FFD,221,48000
FFD,238,48300
FFD,246,48600
FFD,253,48900
FFD,259,49200
FFD,269,49500
FFD,287,49800
FFD,301,50100
FFD,307,50400
FFD,312,50700
FFD,317,51000
FFD,325,51300
FFD,330,51600
FFD,344,51900
FFD,350,52200
FFD,365,52500
FFD,369,52800
FFD,380,53100
FFD,390,53400
FFD,429,53700
FFD,416,54000
FFD,444,54300
FFD,430,54600
FFD,479,54900
FFD,448,55200
FFD,485,55500
FFD,466,55800
FFD,509,56100
FFD,513,56400
FFD,509,56700
FFD,542,57000
FFD,550,57300
FFD,569,57600
FFD,524,57900
FFD,521,58200
FFD,521,58500
FFD,527,58800
FFD,523,59100
FFD,523,59400
FFD,525,59700
FFD,522,60000
FFD,523,60300
FFD,513,60600
FFD,510,60900
FFD,513,61200
FFD,509,61500
FFD,510,61800
FFD,512,62100
FFD,506,62400
FFD,503,62700
FFD,504,63000
FFD,518,63300
FFD,517,63600
FFD,515,63900
FFD,523,64200
FFD,519,64500
FFD,518,64800
FFD,518,65100
FFD,518,65400
FFD,518,65700
FFD,534,66000
FFD,520,66300
FFD,522,66600
FFD,524,66900
FFD,521,67200
FFD,522,67500
FFD,524,67800
FFD,520,68100
FFD,519,68400
FFD,520,68700
FFD,517,69000
FFD,507,69300
FFD,515,69600
FFD,515,69900
FFD,517,70200
FFD,522,70500
FFD,518,70800
FFD,524,71100
FFD,529,71400
FFD,531,71700
FFD,532,72000
FFD,532,72300
FFD,524,72600
FFD,528,72900
FFD,527,73200
FFD,522,73500
FFD,526,73800
FFD,538,74100
FFD,525,74400
