Up,110,1.168794,1.770730,43200
Up,120,1.204498,1.785085,43500
Up,130,1.143897,1.730235,43800
Up,140,1.199244,1.792494,44100
Up,150,1.163612,1.774538,44400
Up,160,1.175378,1.763525,44700
Up,170,1.198839,1.789835,45000
Up,180,1.183729,1.784446,45300
Up,190,1.207620,1.785920,45600
Up,200,1.206647,1.802019,45900
Up,210,1.249728,1.848197,46200
Up,220,1.197582,1.795473,46500
Up,230,1.150998,1.735673,46800
Up,240,1.185949,1.772104,47100
Up,250,1.202762,1.774345,47400
Up,260,1.211663,1.801590,47700
Up,270,1.190457,1.767927,48000
Up,280,1.189200,1.782815,48300
Up,290,1.211137,1.798125,48600
Up,300,1.192362,1.773148,48900
Up,310,1.339105,1.913363,49200
Up,320,1.352016,1.889058,49500
Up,330,1.253952,1.889625,49800
Up,340,1.340784,1.910791,50100
Up,350,1.269864,1.893760,50400
Up,360,1.279920,1.906200,50700
Up,370,1.538159,1.915694,51000
Up,380,1.571272,1.876341,51300
Up,390,1.487980,1.895545,51600
Up,400,1.328450,1.897695,51900
Up,410,1.501587,1.851157,52200
Up,420,1.529055,1.910571,909300
Up,430,1.534411,1.929695,909600
Up,440,1.575646,1.931468,909900
Up,450,1.614275,1.941789,910200
Up,460,1.565764,1.923063,910500
Up,470,1.551592,1.922337,910800
Up,480,1.499872,1.934113,1543200
Up,490,1.491415,1.932691,1543500
Up,500,1.520035,1.933153,1543800
Up,510,1.505247,1.935839,1544100
Up,520,1.507018,1.932183,1544400
Up,530,1.614011,1.945358,1990500
Up,540,1.554820,1.931239,1990800
Up,550,1.552492,1.916376,1991100
Up,560,1.566053,1.901398,1991400
Up,570,1.520515,1.870569,1991700
Up,580,1.480135,1.876359,1992000
