Util,300,0.732368,0.938095
Util,600,0.741072,0.946463
Util,900,0.741072,0.946463
Util,1200,0.744415,0.949829
Util,1500,0.735824,0.944850
Util,1800,0.758682,0.964554
Util,2100,0.751911,0.961383
Util,2400,0.739885,0.948308
Util,2700,0.781332,0.978974
Util,3000,0.766423,0.958436
Util,3300,0.761526,0.948859
Util,3600,0.745387,0.916172
Util,3900,0.754466,0.920506
Util,4200,0.753629,0.919759
Util,4500,0.749521,0.919373
Util,4800,0.758535,0.927761
Util,5100,0.742756,0.915040
Util,5400,0.747718,0.924071
Util,5700,0.730389,0.921861
Util,6000,0.725334,0.919397
Util,6300,0.728886,0.923490
Util,6600,0.730441,0.923471
Util,6900,0.728042,0.921019
Util,7200,0.731906,0.924888
Util,7500,0.732311,0.925053
Util,7800,0.730294,0.923179
Util,8100,0.727602,0.927066
Util,8400,0.727040,0.927553
Util,8700,0.732934,0.934296
Util,9000,0.731636,0.937857
Util,9300,0.725771,0.927902
Util,9600,0.723489,0.920762
Util,9900,0.723198,0.919575
Util,10200,0.721631,0.914640
Util,10500,0.727031,0.928828
Util,10800,0.724639,0.923834
Util,11100,0.726369,0.922062
Util,11400,0.725768,0.919979
Util,11700,0.723267,0.915683
Util,12000,0.719985,0.912095
Util,12300,0.713954,0.907344
Util,12600,0.715336,0.910507
Util,12900,0.732607,0.920370
Util,13200,0.740009,0.922407
Util,13500,0.734733,0.928453
Util,13800,0.745586,0.937840
Util,14100,0.744806,0.923541
Util,14400,0.748375,0.921517
Util,14700,0.765599,0.934816
Util,15000,0.753775,0.928858
Util,15300,0.741089,0.935729
Util,15600,0.736703,0.923874
Util,15900,0.732359,0.913553
Util,16200,0.734903,0.913178
Util,16500,0.741055,0.929567
Util,16800,0.757633,0.928145
Util,17100,0.753889,0.926358
Util,17400,0.736661,0.922324
Util,17700,0.743129,0.927672
Util,18000,0.742394,0.939394
Util,18300,0.738758,0.922294
Util,18600,0.738952,0.925154
Util,18900,0.739161,0.924958
Util,19200,0.739662,0.929190
Util,19500,0.747195,0.936196
Util,19800,0.749448,0.943400
Util,20100,0.750419,0.946021
Util,20400,0.749807,0.945030
Util,20700,0.745354,0.941582
Util,21000,0.751174,0.947468
Util,21300,0.748345,0.942626
Util,21600,0.749280,0.954002
Util,21900,0.747092,0.940532
Util,22200,0.753702,0.955924
Util,22500,0.755556,0.953931
Util,22800,0.757969,0.944476
Util,23100,0.781722,0.948384
Util,23400,0.773055,0.934056
Util,23700,0.771478,0.925940
Util,24000,0.770680,0.934444
Util,24300,0.764212,0.920141
Util,24600,0.770624,0.928458
Util,24900,0.769650,0.926829
Util,25200,0.761521,0.914849
Util,25500,0.760740,0.911710
Util,25800,0.759414,0.912578
Util,26100,0.763547,0.924707
Util,26400,0.754793,0.910176
Util,26700,0.760114,0.940135
Util,27000,0.753400,0.905740
Util,27300,0.760477,0.913463
Util,27600,0.765916,0.938915
Util,27900,0.771023,0.940321
Util,28200,0.773086,0.940198
Util,28500,0.769766,0.939400
Util,28800,0.784844,0.953514
Util,29100,0.618989,0.877561
Util,29400,0.800221,0.957345
Util,29700,0.800151,0.959331
Util,30000,0.799027,0.957833
Util,30300,0.801681,0.969627
Util,30600,0.800585,0.957503
Util,30900,0.801262,0.962885
Util,31200,0.801316,0.963405
Util,31500,0.801621,0.959463
Util,31800,0.802311,0.959537
Util,32100,0.802092,0.958703
Util,32400,0.779067,0.929872
Util,32700,0.782057,0.938920
Util,33000,0.776881,0.948406
Util,33300,0.775759,0.939753
Util,33600,0.775545,0.940073
Util,33900,0.762838,0.920988
Util,34200,0.745995,0.896626
Util,34500,0.742985,0.890647
Util,34800,0.735426,0.887104
Util,35100,0.734098,0.891217
Util,35400,0.736119,0.893714
Util,35700,0.767598,0.883140
Util,36000,0.764323,0.871830
Util,36300,0.766501,0.877801
Util,36600,0.764054,0.872208
Util,36900,0.767193,0.878031
Util,37200,0.755516,0.872681
Util,37500,0.743368,0.869762
Util,37800,0.745101,0.871916
Util,38100,0.748911,0.883461
Util,38400,0.746662,0.876837
Util,38700,0.761043,0.933091
Util,39000,0.760713,0.932174
Util,39300,0.760441,0.933197
Util,39600,0.755518,0.923102
Util,39900,0.764515,0.933909
Util,40200,0.765148,0.938518
Util,40500,0.765346,0.944041
Util,40800,0.759555,0.928538
Util,41100,0.759045,0.928760
Util,41400,0.760312,0.931399
Util,41700,0.771081,0.953242
Util,42000,0.767831,0.939709
Util,42300,0.764760,0.933475
Util,42600,0.765569,0.929852
Util,42900,0.769687,0.941546
Util,43200,0.766225,0.935968
Util,43500,0.766113,0.935833
Util,43800,0.766131,0.935137
Util,44100,0.764124,0.934410
Util,44400,0.764530,0.934147
Util,44700,0.764197,0.934656
Util,45000,0.763359,0.935577
Util,45300,0.760162,0.934706
Util,45600,0.759444,0.931367
Util,45900,0.759125,0.931663
Util,46200,0.759636,0.931883
Util,46500,0.759918,0.936086
Util,46800,0.760430,0.939266
Util,47100,0.761583,0.924293
Util,47400,0.757451,0.921364
Util,47700,0.739222,0.897812
Util,48000,0.765259,0.880548
Util,48300,0.782139,0.932732
Util,48600,0.770205,0.926372
Util,48900,0.753220,0.899661
Util,49200,0.753358,0.895876
Util,49500,0.752179,0.888838
Util,49800,0.751692,0.886092
Util,50100,0.751258,0.887855
Util,50400,0.745728,0.873759
Util,50700,0.744572,0.877156
Util,51000,0.789684,0.919598
Util,51300,0.788766,0.915296
Util,51600,0.790920,0.913068
Util,51900,0.791170,0.913941
Util,52200,0.627458,0.838607
Util,52500,0.774591,0.904752
Util,52800,0.750561,0.881418
Util,53100,0.735872,0.867563
Util,53400,0.734107,0.872435
Util,53700,0.736247,0.882426
Util,54000,0.733185,0.867433
Util,54300,0.747051,0.874049
Util,54600,0.742664,0.870751
Util,54900,0.741275,0.867410
Util,55200,0.730184,0.860093
Util,55500,0.730283,0.860164
Util,55800,0.730024,0.861421
Util,56100,0.737523,0.869239
Util,56400,0.727953,0.867797
Util,56700,0.733479,0.863629
Util,57000,0.725808,0.855234
Util,57300,0.725306,0.857154
Util,57600,0.722279,0.852810
Util,57900,0.749292,0.874343
Util,58200,0.750869,0.867449
Util,58500,0.751408,0.865887
Util,58800,0.755128,0.879611
Util,59100,0.752435,0.868635
Util,59400,0.759011,0.872004
Util,59700,0.754895,0.875769
Util,60000,0.758861,0.868119
Util,60300,0.759019,0.868464
Util,60600,0.749652,0.856095
Util,60900,0.741372,0.848398
Util,61200,0.743510,0.856002
Util,61500,0.740813,0.847552
Util,61800,0.743507,0.848985
Util,62100,0.745214,0.852770
Util,62400,0.730417,0.844080
Util,62700,0.725254,0.839278
Util,63000,0.727395,0.839990
Util,63300,0.735169,0.868394
Util,63600,0.731987,0.870032
Util,63900,0.732475,0.865255
Util,64200,0.755712,0.870358
Util,64500,0.751127,0.865572
Util,64800,0.753978,0.879822
Util,65100,0.754061,0.882404
Util,65400,0.752050,0.879447
Util,65700,0.753893,0.882589
Util,66000,0.752461,0.880521
Util,66300,0.747677,0.869969
Util,66600,0.761195,0.872218
Util,66900,0.760148,0.875127
Util,67200,0.763123,0.869449
Util,67500,0.762979,0.872461
Util,67800,0.757948,0.877014
Util,68100,0.759590,0.867706
Util,68400,0.755217,0.864532
Util,68700,0.759129,0.866062
Util,69000,0.752899,0.862881
Util,69300,0.744977,0.845881
Util,69600,0.750878,0.858432
Util,69900,0.752349,0.860215
Util,70200,0.752881,0.860289
Util,70500,0.753714,0.870227
Util,70800,0.751869,0.864984
Util,71100,0.755835,0.875332
Util,71400,0.760047,0.884437
Util,71700,0.777798,0.885792
Util,72000,0.780354,0.888707
Util,72300,0.776239,0.891114
Util,72600,0.758004,0.874693
Util,72900,0.761172,0.879791
Util,73200,0.765786,0.877863
Util,73500,0.760954,0.867613
Util,73800,0.762874,0.877567
Util,74100,0.773238,0.897877
Util,74400,0.762045,0.876172
Util,74700,0.791600,0.883509
Util,75000,0.808416,0.900763
Util,75300,0.803388,0.889891
Util,75600,0.784335,0.885877
Util,75900,0.779967,0.884733
Util,76200,0.778024,0.884091
Util,76500,0.775756,0.879232
Util,76800,0.776137,0.881410
Util,77100,0.775075,0.882971
Util,77400,0.774381,0.884509
Util,77700,0.777408,0.899587
Util,78000,0.780527,0.908222
Util,78300,0.775795,0.893802
Util,78600,0.787910,0.910762
Util,78900,0.778916,0.893343
Util,79200,0.779393,0.895044
Util,79500,0.775895,0.886665
Util,79800,0.774175,0.885568
Util,80100,0.771747,0.879638
Util,80400,0.778613,0.892073
Util,80700,0.777614,0.890469
Util,81000,0.775308,0.887048
Util,81300,0.770397,0.877472
Util,81600,0.781637,0.893303
Util,81900,0.781366,0.884866
Util,82200,0.783413,0.888841
Util,82500,0.777844,0.883301
Util,82800,0.780759,0.885545
Util,83100,0.771391,0.870993
Util,83400,0.784295,0.906217
Util,83700,0.778180,0.894026
Util,84000,0.771727,0.870832
Util,84300,0.776148,0.881555
Util,84600,0.781709,0.885809
Util,84900,0.780159,0.885418
Util,85200,0.772388,0.874881
Util,85500,0.774707,0.863510
Util,85800,0.794677,0.886113
Util,86100,0.787514,0.876597
Util,86400,0.796457,0.883276
Util,86700,0.805207,0.895005
Util,87000,0.789593,0.869944
Util,87300,0.790799,0.866255
Util,87600,0.792272,0.866077
Util,87900,0.787627,0.869692
Util,88200,0.793570,0.878578
Util,88500,0.786098,0.874355
Util,88800,0.776015,0.870453
Util,89100,0.794271,0.891495
Util,89400,0.794864,0.897307
Util,89700,0.787269,0.886874
Util,90000,0.792748,0.885197
Util,90300,0.795580,0.887563
Util,90600,0.781679,0.873216
Util,90900,0.798320,0.873604
Util,91200,0.785151,0.852696
Util,91500,0.791928,0.865467
Util,91800,0.791474,0.868429
Util,92100,0.793168,0.870895
Util,92400,0.800632,0.877326
Util,92700,0.811170,0.886310
Util,93000,0.805891,0.884819
Util,93300,0.807952,0.890832
Util,93600,0.810025,0.895758
Util,93900,0.834758,0.914571
Util,94200,0.821983,0.905239
Util,94500,0.838632,0.907607
Util,94800,0.831905,0.907986
Util,95100,0.815489,0.893282
Util,95400,0.828759,0.919687
Util,95700,0.810784,0.907624
Util,96000,0.814904,0.930620
Util,96300,0.793309,0.902142
Util,96600,0.792499,0.918568
Util,96900,0.779640,0.898761
Util,97200,0.805326,0.914766
Util,97500,0.842158,0.961443
Util,97800,0.803368,0.931251
Util,98100,0.836088,0.940332
Util,98400,0.847629,0.937062
Util,98700,0.853618,0.930377
Util,99000,0.858943,0.927172
Util,99300,0.830992,0.905581
Util,99600,0.866551,0.929096
Util,99900,0.877517,0.936008
Util,100200,0.874701,0.939889
Util,100500,0.847368,0.923535
Util,100800,0.901339,0.942607
Util,101100,0.900765,0.961370
Util,101400,0.895986,0.949540
Util,101700,0.894921,0.949716
Util,102000,0.895717,0.937823
Util,102300,0.867548,0.937798
Util,102600,0.835249,0.906404
Util,102900,0.843089,0.917943
Util,103200,0.827386,0.894392
Util,103500,0.812512,0.877833
Util,103800,0.652506,0.817792
Util,104100,0.666603,0.821468
Util,104400,0.676083,0.840538
Util,104700,0.668855,0.821921
Util,105000,0.680293,0.857521
Util,105300,0.676561,0.836803
Util,105600,0.688463,0.855619
Util,105900,0.720446,0.885935
Util,106200,0.709952,0.872449
Util,106500,0.700707,0.876214
Util,106800,0.713766,0.888647
Util,107100,0.707207,0.908562
Util,107400,0.671671,0.889777
Util,107700,0.683458,0.896938
Util,108000,0.693586,0.901823
Util,108300,0.718418,0.928323
Util,108600,0.667022,0.883335
Util,108900,0.722318,0.907988
Util,109200,0.667473,0.847626
Util,109500,0.650380,0.839347
Util,109800,0.712710,0.894656
Util,110100,0.714171,0.899260
Util,110400,0.720371,0.894845
Util,110700,0.716469,0.896330
Util,111000,0.723984,0.895535
Util,111300,0.722890,0.893000
Util,111600,0.734717,0.907943
Util,111900,0.729440,0.899052
Util,112200,0.731583,0.890307
Util,112500,0.720461,0.885434
Util,112800,0.703188,0.884366
Util,113100,0.621733,0.825814
Util,113400,0.627855,0.844267
Util,113700,0.630822,0.842423
Util,114000,0.616238,0.828860
Util,114300,0.614501,0.831048
Util,114600,0.607657,0.813847
Util,114900,0.625080,0.842064
Util,115200,0.686360,0.863778
Util,115500,0.680625,0.860095
Util,115800,0.809230,0.894503
Util,116100,0.798072,0.890508
Util,116400,0.782639,0.866351
Util,116700,0.794310,0.880681
Util,117000,0.789413,0.874596
Util,117300,0.799357,0.878926
